invoice_id,Branch,City,category,unit_price,quantity,date,time,payment_method,rating,total_price,profit_margin,
1234,WALM029,Round Rock,Fashion accessories,74,2,9/26/2020,9:14:00,Ewallet,4,148,0.48,
1235,WALM070,Hurst,Home and lifestyle,47,3,9/17/2022,7:20:00,Ewallet,7,141,0.33,
1236,WALM023,Midland,Fashion accessories,19,1,2/18/2020,9:18:00,Ewallet,5,19,0.48,
1237,WALM078,Del Rio,Home and lifestyle,62,3,12/8/2022,7:16:00,Ewallet,4,186,0.33,
1238,WALM035,San Angelo,Fashion accessories,39,1,7/15/2022,18:55:00,Ewallet,6,39,0.48,
1239,WALM089,Southlake,Home and lifestyle,36,2,1/30/2022,16:31:00,Ewallet,4,72,0.33,
1240,WALM023,Midland,Fashion accessories,75,3,1/2/2021,7:17:00,Ewallet,6,225,0.48,
1241,WALM056,Rowlett,Home and lifestyle,63,1,4/1/2020,7:00:00,Ewallet,4,63,0.33,
1242,WALM004,Austin,Fashion accessories,26,1,11/9/2021,14:36:00,Ewallet,9,26,0.48,
1243,WALM100,Canyon,Home and lifestyle,80,2,1/3/2022,15:11:00,Ewallet,8,160,0.18,
1244,WALM080,Nacogdoches,Fashion accessories,63,3,8/29/2021,14:37:00,Ewallet,5,189,0.33,
1245,WALM053,Conroe,Home and lifestyle,83,2,1/17/2020,11:44:00,Ewallet,8,166,0.57,
1246,WALM016,Brownsville,Fashion accessories,25,2,10/2/2020,17:47:00,Ewallet,5,50,0.48,
1247,WALM029,Round Rock,Home and lifestyle,48,2,1/12/2022,15:54:00,Ewallet,8,96,0.48,
1248,WALM003,San Antonio,Fashion accessories,63,2,10/30/2020,9:31:00,Ewallet,9,126,0.48,
1249,WALM074,Weslaco,Home and lifestyle,48,3,9/18/2021,9:56:00,Cash,6,144,0.33,
1250,WALM051,New Braunfels,Fashion accessories,34,3,11/20/2021,8:04:00,Ewallet,6,102,0.48,
1251,WALM077,Coppell,Home and lifestyle,78,3,1/19/2023,22:37:00,Ewallet,5,234,0.33,
1252,WALM008,Corpus Christi,Fashion accessories,30,1,6/29/2021,14:19:00,Ewallet,7,30,0.48,
1253,WALM069,Rockwall,Home and lifestyle,15,3,1/23/2020,9:59:00,Ewallet,9,45,0.33,
1254,WALM069,Rockwall,Fashion accessories,70,1,4/2/2021,10:57:00,Ewallet,9,70,0.33,
1255,WALM091,Little Elm,Home and lifestyle,36,3,12/25/2021,21:55:00,Ewallet,8,108,0.33,
1256,WALM023,Midland,Fashion accessories,24,1,1/5/2020,19:32:00,Ewallet,4,24,0.48,
1257,WALM056,Rowlett,Home and lifestyle,78,3,1/8/2023,10:52:00,Ewallet,7,234,0.33,
1258,WALM063,Georgetown,Fashion accessories,72,3,7/19/2021,7:04:00,Ewallet,9,216,0.33,
1259,WALM098,Mineral Wells,Home and lifestyle,48,2,2/25/2020,12:15:00,Ewallet,8,96,0.18,
1260,WALM094,Alamo,Fashion accessories,31,1,4/16/2021,19:42:00,Ewallet,7,31,0.33,
1261,WALM075,San Marcos,Home and lifestyle,22,3,5/8/2020,8:58:00,Ewallet,5,66,0.33,
1262,WALM096,Eagle Pass,Fashion accessories,73,2,11/23/2021,7:34:00,Ewallet,5,146,0.18,
1263,WALM018,Frisco,Home and lifestyle,22,2,12/7/2020,17:46:00,Ewallet,9,44,0.48,
1264,WALM071,Lufkin,Fashion accessories,18,2,2/13/2023,7:56:00,Ewallet,6,36,0.33,
1265,WALM023,Midland,Home and lifestyle,21,2,10/16/2023,19:07:00,Ewallet,5,42,0.48,
1266,WALM037,League City,Fashion accessories,36,1,10/25/2021,17:21:00,Ewallet,7,36,0.48,
1267,WALM056,Rowlett,Home and lifestyle,71,3,8/3/2021,6:20:00,Ewallet,9,213,0.33,
1268,WALM084,Schertz,Fashion accessories,39,1,3/9/2022,6:35:00,Ewallet,9,39,0.33,
1269,WALM095,Big Spring,Home and lifestyle,76,3,6/28/2021,11:57:00,Ewallet,7,228,0.33,
1270,WALM093,Angleton,Fashion accessories,15,3,10/27/2021,16:07:00,Ewallet,4,45,0.33,
1271,WALM029,Round Rock,Home and lifestyle,16,1,1/21/2022,19:54:00,Ewallet,4,16,0.48,
1272,WALM048,Harlingen,Fashion accessories,49,2,12/2/2021,21:49:00,Ewallet,6,98,0.48,
1273,WALM038,Sugar Land,Home and lifestyle,45,2,6/19/2023,17:54:00,Ewallet,9,90,0.48,
1274,WALM049,North Richland Hills,Fashion accessories,17,1,1/3/2021,16:09:00,Ewallet,6,17,0.48,
1275,WALM066,Grapevine,Home and lifestyle,37,1,10/24/2021,16:51:00,Ewallet,6,37,0.33,
1276,WALM006,El Paso,Fashion accessories,28,3,12/7/2020,18:20:00,Ewallet,5,84,0.48,
1277,WALM002,Dallas,Home and lifestyle,42,2,11/11/2021,9:58:00,Ewallet,5,84,0.36,
1278,WALM096,Eagle Pass,Fashion accessories,55,1,1/19/2021,19:05:00,Ewallet,5,55,0.18,
1279,WALM057,Euless,Home and lifestyle,47,1,5/10/2021,6:17:00,Ewallet,5,47,0.33,
1280,WALM023,Midland,Fashion accessories,51,3,3/24/2020,21:37:00,Ewallet,4,153,0.48,
1281,WALM033,Pearland,Home and lifestyle,72,3,3/23/2022,20:23:00,Ewallet,8,216,0.48,
1282,WALM097,Alice,Fashion accessories,67,3,10/12/2022,22:20:00,Ewallet,7,201,0.18,
1283,WALM058,Port Arthur,Home and lifestyle,74,2,9/2/2020,6:03:00,Ewallet,4,148,0.33,
1284,WALM002,Dallas,Fashion accessories,78,1,5/6/2023,16:09:00,Ewallet,7,78,0.36,
1285,WALM085,Kerrville,Home and lifestyle,25,3,5/11/2021,11:23:00,Ewallet,5,75,0.33,
1286,WALM033,Pearland,Fashion accessories,63,2,7/2/2023,13:27:00,Ewallet,7,126,0.48,
1287,WALM043,Baytown,Home and lifestyle,21,2,4/1/2022,22:05:00,Ewallet,7,42,0.48,
1288,WALM043,Baytown,Fashion accessories,72,3,10/1/2022,7:54:00,Ewallet,7,216,0.48,
1289,WALM033,Pearland,Home and lifestyle,20,2,11/8/2021,7:32:00,Ewallet,9,40,0.48,
1290,WALM081,Friendswood,Fashion accessories,41,3,6/4/2021,6:29:00,Ewallet,5,123,0.33,
1291,WALM032,Tyler,Home and lifestyle,79,1,8/27/2022,19:44:00,Ewallet,8,79,0.48,
1292,WALM066,Grapevine,Fashion accessories,50,3,11/15/2022,21:22:00,Ewallet,7,150,0.33,
1293,WALM038,Sugar Land,Home and lifestyle,65,3,12/6/2023,19:31:00,Ewallet,9,195,0.48,
1294,WALM046,Temple,Fashion accessories,53,1,11/13/2021,20:54:00,Ewallet,8,53,0.48,
1295,WALM015,Grand Prairie,Home and lifestyle,83,2,1/17/2020,21:34:00,Ewallet,6,166,0.48,
1296,WALM055,Waxahachie,Fashion accessories,35,1,8/24/2022,18:24:00,Ewallet,7,35,0.33,
1297,WALM024,Carrollton,Home and lifestyle,85,2,7/13/2020,10:35:00,Ewallet,6,170,0.48,
1298,WALM007,Arlington,Fashion accessories,48,1,8/29/2022,22:22:00,Ewallet,5,48,0.48,
1299,WALM083,Farmers Branch,Home and lifestyle,30,1,11/27/2021,7:21:00,Ewallet,6,30,0.33,
1300,WALM088,Cleburne,Fashion accessories,44,1,1/20/2020,9:51:00,Ewallet,6,44,0.33,
1301,WALM070,Hurst,Home and lifestyle,21,3,8/30/2020,9:29:00,Ewallet,6,63,0.33,
1302,WALM006,El Paso,Fashion accessories,66,3,3/31/2020,13:35:00,Ewallet,4,198,0.48,
1303,WALM039,Longview,Home and lifestyle,39,1,1/23/2023,15:15:00,Ewallet,4,39,0.48,
1304,WALM077,Coppell,Fashion accessories,81,1,8/9/2020,12:49:00,Ewallet,9,81,0.33,
1305,WALM078,Del Rio,Home and lifestyle,51,3,8/15/2020,20:38:00,Ewallet,7,153,0.33,
1306,WALM024,Carrollton,Fashion accessories,28,3,2/5/2023,12:30:00,Ewallet,5,84,0.48,
1307,WALM029,Round Rock,Home and lifestyle,35,1,2/24/2022,6:30:00,Ewallet,9,35,0.48,
1308,WALM082,Weslaco,Fashion accessories,32,1,7/23/2020,19:22:00,Cash,6,32,0.33,
1309,WALM082,Weslaco,Home and lifestyle,36,2,9/12/2022,9:47:00,Cash,6,72,0.33,
1310,WALM065,Texas City,Fashion accessories,40,1,3/16/2021,6:43:00,Ewallet,4,40,0.33,
1311,WALM068,Burleson,Home and lifestyle,83,1,1/5/2020,13:17:00,Ewallet,9,83,0.33,
1312,WALM010,Laredo,Fashion accessories,48,3,11/1/2023,18:31:00,Ewallet,7,144,0.48,
1313,WALM082,Weslaco,Home and lifestyle,68,3,8/30/2020,7:23:00,Cash,4,204,0.33,
1314,WALM089,Southlake,Fashion accessories,56,2,10/6/2023,6:24:00,Ewallet,4,112,0.33,
1315,WALM009,Plano,Home and lifestyle,63,2,5/31/2021,18:00:00,Ewallet,4,126,0.48,
1316,WALM068,Burleson,Fashion accessories,48,2,1/8/2020,14:18:00,Ewallet,7,96,0.33,
1317,WALM052,Mansfield,Home and lifestyle,85,2,4/4/2021,14:25:00,Ewallet,6,170,0.57,
1318,WALM084,Schertz,Fashion accessories,36,2,5/30/2022,19:41:00,Ewallet,4,72,0.33,
1319,WALM030,Richardson,Home and lifestyle,32,3,3/1/2022,22:03:00,Ewallet,8,96,0.48,
1320,WALM041,Mission,Fashion accessories,49,1,2/20/2021,13:42:00,Ewallet,4,49,0.48,
1321,WALM064,Bedford,Home and lifestyle,51,2,7/10/2022,9:51:00,Ewallet,9,102,0.33,
1322,WALM033,Pearland,Fashion accessories,51,2,3/23/2023,7:13:00,Ewallet,5,102,0.48,
1323,WALM090,Brownwood,Home and lifestyle,81,3,3/17/2023,6:10:00,Ewallet,9,243,0.33,
1324,WALM046,Temple,Fashion accessories,85,3,9/13/2022,14:29:00,Ewallet,4,255,0.48,
1325,WALM095,Big Spring,Home and lifestyle,67,1,9/8/2023,10:50:00,Ewallet,4,67,0.33,
1326,WALM078,Del Rio,Fashion accessories,34,2,5/15/2023,11:21:00,Ewallet,9,68,0.33,
1327,WALM058,Port Arthur,Home and lifestyle,15,2,10/2/2022,9:06:00,Ewallet,9,30,0.33,
1328,WALM053,Conroe,Fashion accessories,33,1,6/30/2022,15:34:00,Ewallet,5,33,0.57,
1329,WALM032,Tyler,Home and lifestyle,30,1,12/24/2021,20:24:00,Ewallet,7,30,0.48,
1330,WALM007,Arlington,Fashion accessories,31,3,3/26/2021,21:31:00,Ewallet,8,93,0.48,
1331,WALM035,San Angelo,Home and lifestyle,38,1,12/8/2020,6:27:00,Ewallet,4,38,0.48,
1332,WALM047,Flower Mound,Fashion accessories,66,2,11/2/2022,10:15:00,Ewallet,8,132,0.48,
1333,WALM059,Pflugerville,Home and lifestyle,70,1,2/5/2023,11:08:00,Ewallet,5,70,0.33,
1334,WALM024,Carrollton,Fashion accessories,57,3,3/15/2021,19:28:00,Ewallet,6,171,0.48,
1335,WALM015,Grand Prairie,Home and lifestyle,16,3,8/6/2023,12:29:00,Ewallet,4,48,0.48,
1336,WALM068,Burleson,Fashion accessories,18,1,6/2/2022,17:06:00,Ewallet,5,18,0.33,
1337,WALM025,Waco,Home and lifestyle,29,3,7/18/2022,9:48:00,Ewallet,8,87,0.48,
1338,WALM040,Edinburg,Fashion accessories,51,2,6/22/2020,18:51:00,Ewallet,9,102,0.48,
1339,WALM036,Allen,Home and lifestyle,23,3,2/8/2020,6:21:00,Ewallet,4,69,0.48,
1340,WALM012,Garland,Fashion accessories,76,3,10/20/2021,16:13:00,Ewallet,7,228,0.48,
1341,WALM069,Rockwall,Home and lifestyle,29,1,10/29/2023,20:15:00,Ewallet,9,29,0.33,
1342,WALM059,Pflugerville,Fashion accessories,74,3,1/25/2020,21:38:00,Ewallet,6,222,0.33,
1343,WALM038,Sugar Land,Home and lifestyle,65,2,5/31/2022,9:22:00,Ewallet,7,130,0.48,
1344,WALM032,Tyler,Fashion accessories,42,2,8/10/2021,8:34:00,Ewallet,6,84,0.48,
1345,WALM090,Brownwood,Home and lifestyle,52,1,11/19/2023,18:16:00,Ewallet,9,52,0.33,
1346,WALM003,San Antonio,Fashion accessories,73,1,6/18/2020,12:10:00,Ewallet,4,73,0.48,
1347,WALM046,Temple,Home and lifestyle,17,2,4/11/2020,22:17:00,Ewallet,7,34,0.48,
1348,WALM030,Richardson,Fashion accessories,40,3,8/10/2020,9:14:00,Ewallet,4,120,0.48,
1349,WALM083,Farmers Branch,Home and lifestyle,81,3,2/1/2023,21:49:00,Ewallet,6,243,0.33,
1350,WALM003,San Antonio,Fashion accessories,62,3,9/30/2020,7:41:00,Ewallet,7,186,0.48,
1351,WALM095,Big Spring,Home and lifestyle,48,1,5/30/2022,18:06:00,Ewallet,6,48,0.33,
1352,WALM091,Little Elm,Fashion accessories,20,2,7/2/2023,8:34:00,Ewallet,5,40,0.33,
1353,WALM073,Seguin,Home and lifestyle,20,1,10/12/2022,9:17:00,Ewallet,9,20,0.33,
1354,WALM057,Euless,Fashion accessories,54,1,11/17/2020,13:38:00,Ewallet,9,54,0.33,
1355,WALM013,Irving,Home and lifestyle,76,3,5/10/2023,16:31:00,Ewallet,5,228,0.48,
1356,WALM055,Waxahachie,Fashion accessories,81,1,3/27/2021,12:22:00,Ewallet,8,81,0.33,
1357,WALM020,Killeen,Home and lifestyle,33,1,9/12/2022,16:07:00,Ewallet,4,33,0.48,
1358,WALM094,Alamo,Fashion accessories,72,2,12/9/2020,17:04:00,Ewallet,4,144,0.33,
1359,WALM044,Pharr,Home and lifestyle,20,3,4/25/2020,19:14:00,Ewallet,9,60,0.48,
1360,WALM048,Harlingen,Fashion accessories,44,1,4/3/2023,19:33:00,Ewallet,4,44,0.48,
1361,WALM025,Waco,Home and lifestyle,81,1,11/6/2022,6:24:00,Ewallet,7,81,0.48,
1362,WALM090,Brownwood,Fashion accessories,77,2,1/8/2020,8:12:00,Ewallet,4,154,0.33,
1363,WALM014,Amarillo,Home and lifestyle,83,1,2/2/2021,7:47:00,Ewallet,5,83,0.48,
1364,WALM063,Georgetown,Fashion accessories,50,3,10/27/2021,9:59:00,Ewallet,9,150,0.33,
1365,WALM034,College Station,Home and lifestyle,52,3,1/13/2021,16:37:00,Ewallet,6,156,0.48,
1366,WALM032,Tyler,Fashion accessories,73,2,1/4/2022,12:51:00,Ewallet,8,146,0.48,
1367,WALM003,San Antonio,Home and lifestyle,26,1,8/12/2023,14:57:00,Ewallet,7,26,0.36,
1368,WALM073,Seguin,Fashion accessories,43,1,4/22/2021,18:15:00,Ewallet,8,43,0.33,
1369,WALM047,Flower Mound,Home and lifestyle,71,3,11/11/2022,7:50:00,Ewallet,5,213,0.48,
1370,WALM089,Southlake,Fashion accessories,26,1,4/18/2023,11:56:00,Ewallet,9,26,0.33,
1371,WALM078,Del Rio,Home and lifestyle,37,2,10/26/2022,8:10:00,Ewallet,5,74,0.33,
1372,WALM043,Baytown,Fashion accessories,54,3,4/21/2023,22:00:00,Ewallet,5,162,0.48,
1373,WALM056,Rowlett,Home and lifestyle,85,1,2/2/2022,16:56:00,Ewallet,4,85,0.33,
1374,WALM030,Richardson,Fashion accessories,83,1,5/9/2022,6:02:00,Ewallet,7,83,0.48,
1375,WALM090,Brownwood,Home and lifestyle,23,1,7/22/2020,13:05:00,Ewallet,6,23,0.33,
1376,WALM058,Port Arthur,Fashion accessories,27,3,2/11/2020,6:31:00,Ewallet,8,81,0.33,
1377,WALM059,Pflugerville,Home and lifestyle,32,1,5/10/2020,7:02:00,Ewallet,6,32,0.33,
1378,WALM010,Laredo,Fashion accessories,19,2,8/14/2021,11:21:00,Ewallet,8,38,0.48,
1379,WALM079,La Porte,Home and lifestyle,22,2,1/31/2023,19:32:00,Ewallet,4,44,0.33,
1380,WALM016,Brownsville,Fashion accessories,56,1,3/27/2023,16:51:00,Ewallet,5,56,0.48,
1381,WALM081,Friendswood,Home and lifestyle,26,3,7/5/2020,9:54:00,Ewallet,5,78,0.33,
1382,WALM006,El Paso,Fashion accessories,23,1,2/10/2020,12:38:00,Ewallet,6,23,0.48,
1383,WALM012,Garland,Home and lifestyle,85,3,2/4/2023,14:11:00,Ewallet,6,255,0.48,
1384,WALM009,Plano,Fashion accessories,52,3,5/23/2023,17:55:00,Ewallet,9,156,0.48,
1385,WALM085,Kerrville,Home and lifestyle,55,3,10/4/2021,11:51:00,Ewallet,7,165,0.33,
1386,WALM047,Flower Mound,Fashion accessories,29,1,5/3/2022,22:41:00,Ewallet,9,29,0.48,
1387,WALM095,Big Spring,Home and lifestyle,26,3,6/10/2021,11:10:00,Ewallet,7,78,0.33,
1388,WALM084,Schertz,Fashion accessories,44,1,1/22/2021,13:28:00,Ewallet,6,44,0.33,
1389,WALM083,Farmers Branch,Home and lifestyle,25,3,6/3/2022,12:24:00,Ewallet,4,75,0.33,
1390,WALM007,Arlington,Fashion accessories,76,2,2/11/2022,15:43:00,Ewallet,8,152,0.48,
1391,WALM034,College Station,Home and lifestyle,35,3,2/14/2022,7:07:00,Ewallet,6,105,0.48,
1392,WALM023,Midland,Fashion accessories,16,3,5/6/2020,16:05:00,Ewallet,8,48,0.48,
1393,WALM008,Corpus Christi,Home and lifestyle,71,1,2/12/2022,6:19:00,Ewallet,6,71,0.48,
1394,WALM098,Mineral Wells,Fashion accessories,80,3,11/4/2023,17:34:00,Ewallet,6,240,0.18,
1395,WALM009,Plano,Home and lifestyle,71,3,8/1/2020,14:54:00,Ewallet,9,213,0.48,
1396,WALM072,Lancaster,Fashion accessories,50,3,11/15/2020,14:47:00,Ewallet,4,150,0.33,
1397,WALM059,Pflugerville,Home and lifestyle,40,3,5/18/2022,14:41:00,Ewallet,7,120,0.33,
1398,WALM073,Seguin,Fashion accessories,36,3,3/30/2023,18:10:00,Ewallet,6,108,0.33,
1399,WALM043,Baytown,Home and lifestyle,23,1,1/10/2023,8:37:00,Ewallet,7,23,0.48,
1400,WALM092,Lake Jackson,Fashion accessories,30,2,3/8/2022,10:10:00,Ewallet,9,60,0.33,
1401,WALM026,Denton,Home and lifestyle,39,1,4/4/2022,19:27:00,Ewallet,8,39,0.48,
1402,WALM079,La Porte,Fashion accessories,39,3,7/22/2020,6:16:00,Ewallet,8,117,0.33,
1403,WALM100,Canyon,Home and lifestyle,66,3,6/14/2023,9:02:00,Ewallet,5,198,0.18,
1404,WALM096,Eagle Pass,Fashion accessories,43,2,2/28/2023,20:27:00,Ewallet,4,86,0.18,
1405,WALM053,Conroe,Home and lifestyle,31,2,12/20/2022,22:59:00,Ewallet,6,62,0.57,
1406,WALM054,Sherman,Fashion accessories,32,1,10/13/2023,11:03:00,Ewallet,5,32,0.21,
1407,WALM070,Hurst,Home and lifestyle,37,1,4/30/2023,16:45:00,Ewallet,9,37,0.33,
1408,WALM004,Austin,Fashion accessories,63,2,2/20/2022,12:42:00,Ewallet,7,126,0.48,
1409,WALM071,Lufkin,Home and lifestyle,49,1,4/9/2020,21:11:00,Ewallet,6,49,0.33,
1410,WALM081,Friendswood,Fashion accessories,71,2,4/7/2020,16:09:00,Ewallet,9,142,0.33,
1411,WALM028,Odessa,Home and lifestyle,49,3,8/12/2023,21:48:00,Ewallet,6,147,0.48,
1412,WALM031,Lewisville,Fashion accessories,15,3,2/3/2021,18:41:00,Ewallet,6,45,0.48,
1413,WALM063,Georgetown,Home and lifestyle,74,1,1/27/2021,9:47:00,Ewallet,4,74,0.33,
1414,WALM022,Mesquite,Fashion accessories,69,3,2/8/2022,15:20:00,Ewallet,5,207,0.48,
1415,WALM084,Schertz,Home and lifestyle,77,1,6/17/2020,15:25:00,Ewallet,5,77,0.33,
1416,WALM100,Canyon,Fashion accessories,41,3,12/15/2020,15:21:00,Ewallet,7,123,0.18,
1417,WALM068,Burleson,Home and lifestyle,77,3,6/10/2021,13:13:00,Ewallet,4,231,0.33,
1418,WALM043,Baytown,Fashion accessories,56,2,11/30/2023,12:47:00,Ewallet,8,112,0.48,
1419,WALM019,Pasadena,Home and lifestyle,80,2,12/21/2020,16:17:00,Ewallet,9,160,0.48,
1420,WALM024,Carrollton,Fashion accessories,51,3,11/14/2021,6:55:00,Ewallet,5,153,0.48,
1421,WALM045,Missouri City,Home and lifestyle,85,2,4/3/2021,13:49:00,Credit card,4,170,0.48,
1422,WALM056,Rowlett,Fashion accessories,50,3,2/4/2022,19:08:00,Ewallet,6,150,0.33,
1423,WALM045,Missouri City,Home and lifestyle,17,1,9/30/2021,20:36:00,Credit card,5,17,0.48,
1424,WALM040,Edinburg,Fashion accessories,49,1,10/22/2022,16:16:00,Ewallet,6,49,0.48,
1425,WALM060,DeSoto,Home and lifestyle,28,3,4/1/2021,22:35:00,Ewallet,4,84,0.33,
1426,WALM069,Rockwall,Fashion accessories,52,1,5/21/2021,18:05:00,Ewallet,7,52,0.33,
1427,WALM081,Friendswood,Home and lifestyle,27,3,12/19/2022,11:14:00,Ewallet,9,81,0.33,
1428,WALM020,Killeen,Fashion accessories,34,3,1/15/2022,9:08:00,Ewallet,7,102,0.48,
1429,WALM002,Dallas,Home and lifestyle,65,3,5/1/2021,13:32:00,Ewallet,6,195,0.36,
1430,WALM014,Amarillo,Fashion accessories,62,3,10/19/2020,11:56:00,Ewallet,8,186,0.48,
1431,WALM058,Port Arthur,Home and lifestyle,74,2,6/24/2023,20:05:00,Ewallet,7,148,0.33,
1432,WALM022,Mesquite,Fashion accessories,16,1,8/28/2020,14:41:00,Ewallet,5,16,0.48,
1433,WALM015,Grand Prairie,Home and lifestyle,38,3,5/21/2022,12:12:00,Ewallet,5,114,0.48,
1434,WALM056,Rowlett,Fashion accessories,62,2,2/24/2020,7:25:00,Ewallet,8,124,0.33,
1435,WALM092,Lake Jackson,Home and lifestyle,77,1,11/13/2023,14:21:00,Ewallet,6,77,0.33,
1436,WALM074,Weslaco,Fashion accessories,81,1,7/22/2021,19:46:00,Cash,8,81,0.33,
1437,WALM007,Arlington,Home and lifestyle,25,1,12/25/2022,20:41:00,Ewallet,7,25,0.48,
1438,WALM080,Nacogdoches,Fashion accessories,28,3,9/17/2021,6:36:00,Ewallet,4,84,0.33,
1439,WALM021,McAllen,Home and lifestyle,77,3,3/6/2022,9:31:00,Ewallet,9,231,0.48,
1440,WALM077,Coppell,Fashion accessories,79,1,10/10/2022,17:07:00,Ewallet,8,79,0.33,
1441,WALM045,Missouri City,Home and lifestyle,21,2,7/2/2023,14:12:00,Credit card,6,42,0.48,
1442,WALM099,Weatherford,Fashion accessories,17,1,12/3/2020,12:33:00,Ewallet,6,17,0.18,
1443,WALM012,Garland,Home and lifestyle,76,3,5/15/2022,13:57:00,Ewallet,9,228,0.48,
1444,WALM035,San Angelo,Fashion accessories,33,3,11/27/2022,10:55:00,Ewallet,6,99,0.48,
1445,WALM003,San Antonio,Home and lifestyle,38,1,4/23/2020,10:44:00,Ewallet,4,38,0.36,
1446,WALM069,Rockwall,Fashion accessories,29,2,9/26/2023,9:01:00,Ewallet,8,58,0.33,
1447,WALM053,Conroe,Home and lifestyle,85,1,6/29/2022,17:03:00,Ewallet,8,85,0.57,
1448,WALM081,Friendswood,Fashion accessories,31,1,4/26/2023,16:47:00,Ewallet,8,31,0.33,
1449,WALM092,Lake Jackson,Home and lifestyle,67,3,9/30/2022,16:51:00,Ewallet,4,201,0.33,
1450,WALM063,Georgetown,Fashion accessories,72,1,4/9/2021,7:14:00,Ewallet,7,72,0.33,
1451,WALM079,La Porte,Home and lifestyle,41,3,7/6/2022,10:31:00,Ewallet,7,123,0.33,
1452,WALM065,Texas City,Fashion accessories,67,1,7/5/2021,18:06:00,Ewallet,5,67,0.33,
1453,WALM071,Lufkin,Home and lifestyle,32,2,11/28/2022,15:04:00,Ewallet,5,64,0.33,
1454,WALM090,Brownwood,Fashion accessories,67,2,12/12/2022,6:06:00,Ewallet,7,134,0.33,
1455,WALM016,Brownsville,Home and lifestyle,36,3,7/4/2020,19:21:00,Ewallet,8,108,0.48,
1456,WALM020,Killeen,Fashion accessories,69,2,2/3/2023,10:46:00,Ewallet,8,138,0.48,
1457,WALM062,Galveston,Home and lifestyle,40,1,7/11/2023,19:42:00,Ewallet,4,40,0.33,
1458,WALM038,Sugar Land,Fashion accessories,33,3,10/6/2022,8:51:00,Ewallet,7,99,0.48,
1459,WALM042,Bryan,Home and lifestyle,46,2,11/27/2021,19:29:00,Ewallet,8,92,0.48,
1460,WALM017,McKinney,Fashion accessories,76,1,1/12/2020,9:32:00,Ewallet,8,76,0.48,
1461,WALM043,Baytown,Home and lifestyle,19,1,4/20/2022,9:13:00,Ewallet,7,19,0.48,
1462,WALM029,Round Rock,Fashion accessories,62,3,6/5/2021,20:22:00,Ewallet,5,186,0.48,
1463,WALM045,Missouri City,Home and lifestyle,53,2,5/12/2021,20:26:00,Credit card,5,106,0.48,
1464,WALM071,Lufkin,Fashion accessories,55,2,9/16/2023,19:53:00,Ewallet,7,110,0.33,
1465,WALM089,Southlake,Home and lifestyle,47,2,4/1/2023,10:06:00,Ewallet,4,94,0.33,
1466,WALM088,Cleburne,Fashion accessories,63,2,11/7/2020,18:43:00,Ewallet,5,126,0.33,
1467,WALM042,Bryan,Home and lifestyle,59,3,6/22/2020,9:33:00,Ewallet,9,177,0.48,
1468,WALM088,Cleburne,Fashion accessories,49,1,12/22/2022,17:34:00,Ewallet,5,49,0.33,
1469,WALM020,Killeen,Home and lifestyle,68,2,4/12/2020,9:58:00,Ewallet,9,136,0.48,
1470,WALM023,Midland,Fashion accessories,73,1,5/18/2021,17:51:00,Ewallet,7,73,0.48,
1471,WALM079,La Porte,Home and lifestyle,82,1,11/29/2020,14:59:00,Ewallet,5,82,0.33,
1472,WALM095,Big Spring,Fashion accessories,68,2,3/9/2023,20:49:00,Ewallet,4,136,0.33,
1473,WALM001,Houston,Home and lifestyle,58,2,3/5/2023,11:06:00,Ewallet,4,116,0.36,
1474,WALM065,Texas City,Fashion accessories,44,1,5/26/2020,19:41:00,Ewallet,7,44,0.33,
1475,WALM076,Huntsville,Home and lifestyle,40,3,12/14/2021,17:23:00,Ewallet,7,120,0.33,
1476,WALM089,Southlake,Fashion accessories,18,3,7/27/2022,18:04:00,Ewallet,6,54,0.33,
1477,WALM094,Alamo,Home and lifestyle,56,3,11/23/2022,20:44:00,Ewallet,8,168,0.33,
1478,WALM009,Plano,Fashion accessories,45,1,2/21/2022,8:50:00,Ewallet,5,45,0.48,
1479,WALM069,Rockwall,Home and lifestyle,28,1,7/12/2020,16:32:00,Ewallet,4,28,0.33,
1480,WALM069,Rockwall,Fashion accessories,72,2,12/4/2020,7:23:00,Ewallet,9,144,0.33,
1481,WALM032,Tyler,Home and lifestyle,33,2,1/6/2021,10:35:00,Ewallet,4,66,0.48,
1482,WALM017,McKinney,Fashion accessories,69,1,5/28/2020,13:36:00,Ewallet,9,69,0.48,
1483,WALM021,McAllen,Home and lifestyle,51,1,6/16/2022,12:40:00,Ewallet,8,51,0.48,
1484,WALM030,Richardson,Fashion accessories,22,1,1/21/2020,19:46:00,Ewallet,8,22,0.48,
1485,WALM006,El Paso,Home and lifestyle,17,2,3/28/2021,18:45:00,Ewallet,6,34,0.48,
1486,WALM047,Flower Mound,Fashion accessories,37,1,11/24/2021,21:37:00,Ewallet,5,37,0.48,
1487,WALM015,Grand Prairie,Home and lifestyle,63,2,6/18/2021,13:42:00,Ewallet,6,126,0.48,
1488,WALM068,Burleson,Fashion accessories,22,1,7/20/2023,15:37:00,Ewallet,6,22,0.33,
1489,WALM065,Texas City,Home and lifestyle,24,3,1/25/2020,8:01:00,Ewallet,5,72,0.33,
1490,WALM094,Alamo,Fashion accessories,77,2,1/13/2022,12:25:00,Ewallet,5,154,0.33,
1491,WALM048,Harlingen,Home and lifestyle,19,2,10/2/2021,7:27:00,Ewallet,5,38,0.48,
